x1,x2,label
0.000744963184384004,0.00023652783480237582,1
0.000792103024988748,0.0003742932249925849,1
0.0007229951197691547,0.00017711194639432684,1
0.000977774205403462,0.0009616422457644696,1
0.0009777742054034597,0.000961642245764466,1
0.0009285609190983772,0.0007952857043295421,1
0.0009518475120470595,0.0008719256408441562,1
0.0007183666313868291,0.00016172030875490748,1
0.0009073638981287562,0.0007288986459152721,1
0.0007826598516146116,0.00034359886720040407,1
0.0008759485255091222,0.0006300751663019821,1
0.0009465839939897354,0.000853796560368532,1
0.000979136824165148,0.0009665603630090537,1
0.00038756259858008945,-0.0005012398530136742,1
0.00020613427887691873,-0.000748567748793181,1
0.0008368884586952244,0.0005002921502402535,1
0.0006625779286658173,1.3656599775813775e-05,1
0.0009792468568917637,0.0009668997043292433,1
0.0009492424862155718,0.0008643486040523216,1
0.0006056186019682004,-0.00012030317003172704,1
0.000958502527976627,0.0008949818695294956,1
0.0009782024211775191,0.0009631691625562403,1
2.7234616034237416e-05,-0.0008475597035136277,1
0.0008556892673757483,0.0005596341365646044,1
0.00019570683808204061,-0.0006131549099592359,1
-0.0005881912207741093,-5.660821020669842e-05,1
-0.00040855727469627775,-0.0004295419451121541,1
0.0009795098339919353,0.000967797696378732,1
0.0008495433417675676,0.0005414409428914052,1
0.0009780412699722419,0.0009625483132985596,1
0.000902333142538317,0.0007101581932742641,1
0.0005247254755597572,-0.0002849590691706389,1
-0.0006970911705979883,0.00026803895475967606,1
0.0006927491558263561,9.092955889635398e-05,1
0.0009109093467238751,0.0007374051791224581,1
0.0009360925962048144,0.000818911051288768,1
0.0009763382521486191,0.0009567721936974381,1
0.000979695238973454,0.0009684710375040786,1
0.0009789795769034608,0.0009660095489978165,1
0.0009774579859356163,0.0009606733272537395,1
0.0009797467211918572,0.0009686839036822855,1
0.0009375222836752326,0.0008244445691927699,1
0.000979919950048715,0.0009691982043524621,1
0.0008820842085464607,0.000647495987537668,1
0.0009764975798078057,0.000957405731626511,1
-0.0003221778682118192,-0.0005582102978330755,1
0.0004002762914694038,-0.000479666488517694,1
-0.0005818634639078601,-7.54024502614755e-05,1
0.0009567163871115485,0.000888242440558105,1
0.0009798716842856223,0.0009690973171708865,1
0.0009512086000308888,0.0008704177902467016,1
0.0009492739183667892,0.0008632148639661298,1
0.0009691641321157721,0.0009315776702391999,1
0.0009791576131987418,0.0009666355702069831,1
0.0009803253571322322,0.0009706815890071586,1
0.000956171996756317,0.0008864587282064143,1
-0.0005768796890082096,-9.468298490842577e-05,-1
0.000826621213617435,0.00047101724334414204,-1
-0.0004095998408236373,-0.00046663597853396595,-1
0.00022733924096693273,-0.0007235346798760415,-1
-0.0006750925434731777,0.00017372102621927718,-1
-0.00040929819745155787,-0.00044942480425881354,-1
0.0004213898523987803,-0.0004731901603623381,-1
-0.0005175273856279461,-0.00023371070259217176,-1
-0.0006458961983753444,8.467745354609661e-05,-1
-0.0002615156237542432,-0.0006833025148978557,-1
0.00093359203110816,0.0008103538458823969,-1
5.051957241058406e-06,-0.0008613476893790863,-1
0.0009792760425451797,0.0009668767323753799,-1
0.0009419917601460024,0.0008389206054931652,-1
0.0008783959028357583,0.0006292792696184017,-1
0.0007353259027088626,0.00021395360591694484,-1
0.0009700907418603808,0.0009345200792252013,-1
-5.855422641105095e-05,-0.0008533608656284262,-1
0.0008180472978426113,0.0004459808444366854,-1
-0.0008395064337249913,0.0007085467572122142,-1
-0.0008893113991150061,0.0008953486254386274,-1
-0.0009032383395183629,0.0009471438851834206,-1
0.0005301733714951929,-0.0002945210176209298,-1
0.0002022887195898403,-0.0007471379954751267,-1
-0.000610021012790517,-8.41809516576806e-06,-1
-0.0004033339334497943,-0.0004384857238174977,-1
0.0007948300859700416,0.0003799222500502924,-1
0.0003774329295413971,-0.0005490760736623588,-1
0.0004271418377976213,-0.00047565323479117975,-1
-5.96040743560027e-05,-0.0008304906263947582,-1
0.0005270654483646661,-0.00028215544632620757,-1
0.0008783395913956415,0.0006348885321281966,-1
0.0005742373231114934,-0.00018629439621667125,-1
0.0009233837397751248,0.0007770112760359046,-1
0.0002722818319134937,-0.0006809472316552923,-1
-0.0009204720075505019,0.0010134990823801326,-1
0.0003678634803083565,-0.0005587103869639144,-1
0.00023673209103677604,-0.0007172680447409039,-1
-7.42552347431743e-05,-0.0008043857782734504,-1
-0.0009004239434721671,0.0009354992283011735,-1
2.840243039375086e-06,-0.0008524614185490809,-1
