x1,x2,label
43.95254,-13.903389,1
52.40488,-29.313658,1
55.980095,18.417614,1
96.720566,-22.51732,1
96.720566,-22.51732,1
76.36733,-20.103268,1
80.86069,-22.721634,1
56.650852,-1.4064854,1
72.79964,-32.952225,1
61.797115,13.190601,1
64.294266,-28.819859,1
83.136734,-23.20785,1
102.56097,-22.358522,1
28.48112,-22.94621,1
20.635586,15.078313,1
62.534115,-1.0764989,1
42.406826,-17.27038,1
100.546074,-22.661728,1
80.67368,-33.323605,1
35.556107,0.22969277,1
86.50378,-28.557253,1
104.73624,-23.949015,1
-1.9035275,6.3616447,1
61.878853,-9.402859,1
18.65224,-30.10934,1
-37.11839,-12.438063,1
-26.891712,24.82846,1
100.01291,-20.227169,1
64.88607,-4.1508107,1
92.08583,-18.40299,1
70.4984,-27.909033,1
38.783997,-17.568724,1
-31.724493,-30.300615,1
47.936558,-13.577602,1
69.157104,-24.942808,1
73.676,-16.707073,1
107.1124,-21.998783,1
100.85156,-24.615496,1
98.71489,-24.412975,1
97.76044,-24.006514,1
103.54178,-20.657213,1
87.677795,0.16051538,1
100.033066,-13.910121,1
67.62482,-32.508755,1
96.80469,-25.382032,1
-14.78806,-19.324854,1
27.846682,-20.711308,1
-41.23292,-0.34661487,1
87.79345,-12.709827,1
104.497635,-21.12755,1
86.67483,-28.59618,1
86.58189,-9.180832,1
87.73014,-22.080091,1
101.92803,-22.032854,1
105.8302,-19.839483,1
87.96238,-5.8086205,1
-54.90311,33.199524,-1
65.86132,10.302094,-1
-29.314547,20.435946,-1
14.21071,-2.5768027,-1
-46.043987,-12.802682,-1
-30.860777,28.506845,-1
33.494286,29.7146,-1
-36.028637,10.878576,-1
-52.205116,14.743894,-1
-20.98759,36.035976,-1
74.60823,-11.22975,-1
-1.2956235,42.072937,-1
100.22874,-14.424621,-1
67.39027,-21.256636,-1
64.62419,-9.981545,-1
50.582928,-15.065993,-1
92.57056,-8.001126,-1
-5.293279,49.29762,-1
53.3324,-19.824438,-1
-62.026028,-21.943726,-1
-62.53483,-33.225643,-1
-71.50867,-14.700419,-1
34.623188,8.350012,-1
25.997652,40.820213,-1
-61.23664,28.699224,-1
-25.074976,-8.852035,-1
52.71671,-16.265717,-1
25.624964,18.010794,-1
25.596504,17.898577,-1
-5.59668,-2.9244046,-1
31.713089,-17.340181,-1
66.8317,-29.20246,-1
37.38822,-12.790813,-1
78.901375,-4.720284,-1
19.431679,10.624552,-1
-105.14846,-25.066113,-1
25.049332,-10.987167,-1
16.877844,-8.055902,-1
-4.578454,-7.1869063,-1
-83.038795,-18.702492,-1
-2.9984875,23.255129,-1
-38.1315,27.675203,-1
-42.22815,-7.312146,-1
-42.906605,-8.939849,-1
-28.101763,19.701227,-1
-17.500652,-16.316233,-1
31.00184,23.45116,-1
34.282658,12.357758,-1
30.759861,26.087112,-1
16.819067,-3.2683885,-1
-1.7575176,-1.2674798,-1
58.073647,9.620752,-1
-50.94238,34.307972,-1
-23.92629,24.294079,-1
67.64233,-15.5529585,-1
60.189785,0.0046537006,-1
17.229416,15.507681,-1
-15.671095,-23.73269,-1
-78.50748,-14.024875,-1
-23.119986,15.118666,-1
72.61244,-18.822096,-1
-65.03564,3.8140633,-1
6.102155,-3.87654,-1
67.44929,-15.579301,-1
-50.21001,18.892994,-1
-58.877285,-18.960552,-1
23.3655,9.848082,-1
-5.1782913,7.1887436,-1
29.082172,26.692484,-1
-30.373938,-33.172253,-1
15.170989,33.75606,-1
-17.006622,9.526069,-1
93.220024,-1.3955479,-1
-26.255398,7.0258107,-1
-57.185074,-17.194239,-1
-8.474563,-6.9105134,-1
-17.271616,39.26442,-1
37.18744,2.9446242,-1
90.479774,-17.696894,-1
11.531118,16.71719,-1
-39.895687,-8.061574,-1
-45.4885,8.642761,-1
-29.114262,13.77138,-1
-35.24582,-14.957929,-1
-28.817017,1.6237512,-1
0.26133764,11.021737,-1
-104.80495,-23.986341,-1
-59.210285,-14.105735,-1
-39.261955,24.760681,-1
-58.87787,-21.354664,-1
12.927329,32.87551,-1
55.65574,-21.691442,-1
64.18921,-3.569752,-1
-42.729156,35.971825,-1
-81.586334,-26.27808,-1
78.02633,-2.125961,-1
-12.937319,-11.519226,-1
88.0662,6.4098225,-1
-70.28183,8.344854,-1
5.48546,4.7844753,-1
-17.615559,38.97846,-1
79.27865,8.569794,-1
53.574688,29.078533,-1
-64.66511,1.9213933,-1
-17.716656,22.247513,-1
-42.619446,-21.645092,-1
-57.481934,35.066746,-1
65.153046,10.515159,-1
-40.600105,21.981094,-1
-12.587051,10.1167965,-1
-54.650673,30.948168,-1
-12.40554,22.77261,-1
-73.40726,-36.53832,-1
20.147898,31.253187,-1
49.42675,0.3733083,-1
27.519703,18.307394,-1
-35.499184,15.222074,-1
-46.510147,-9.676535,-1
5.144537,46.791496,-1
10.204314,7.4322724,-1
37.905243,14.604062,-1
-51.173664,17.917091,-1
17.296114,2.9061098,-1
37.117702,-15.465488,-1
22.385542,36.098248,-1
45.054096,12.245795,-1
53.90444,-0.23126383,-1
-39.0819,18.49333,-1
17.839798,2.5616453,-1
9.026179,11.876102,-1
-23.961674,18.141598,-1
34.04871,23.724594,-1
-34.42805,7.3488774,-1
-4.9254417,-18.627254,-1
-17.830454,15.751033,-1
-69.435616,6.469411,-1
59.593765,17.836517,-1
9.975755,45.92375,-1
-13.499852,-18.097265,-1
84.07201,-28.376173,-1
102.383575,-10.942639,-1
-55.803772,-5.9027333,-1
-109.068985,-20.656645,-1
45.754814,51.457336,-1
-30.123129,38.07202,-1
39.17576,-32.330227,-1
43.141624,36.136875,-1
3.5292716,50.054985,-1
67.7832,-10.491347,-1
-5.3877077,-12.876811,-1
-52.849293,-11.145503,-1
39.348827,-6.547129,-1
31.394417,19.498499,-1
58.1956,1.9477001,-1
-72.79811,-2.1584194,-1
40.178333,-23.667063,-1
19.826262,19.338575,-1
7.2800384,12.158876,-1
7.822183,48.980263,-1
-12.694511,30.306208,-1
-70.70637,13.209345,-1
26.647373,19.947266,-1
-34.84919,20.476793,-1
14.50357,-6.998932,-1
13.143941,41.43699,-1
40.166443,-23.41006,-1
-16.16842,35.75388,-1
-93.36026,-10.751523,-1
-8.722421,17.734066,-1
-7.4483504,16.79762,-1
-50.098244,-22.512825,-1
12.30897,26.674204,-1
-42.09997,36.844658,-1
-84.422264,-21.129469,-1
18.114283,22.637478,-1
40.004654,6.8509727,-1
-27.121786,-14.821603,-1
22.540642,24.626194,-1
77.028625,-3.9226673,-1
67.953896,-17.760029,-1
18.963892,-29.923946,-1
57.375458,-11.199834,-1
-13.743182,-13.15245,-1
46.99231,15.024991,-1
-63.28722,28.203537,-1
-88.55467,-20.093721,-1
-76.00479,-28.891933,-1
-71.92395,3.2249892,-1
-68.313965,-6.285284,-1
14.035236,-25.527773,-1
49.389996,-24.342613,-1
-48.12724,34.58001,-1
-51.022953,-19.66002,-1
7.2704406,42.276066,-1
75.75622,-15.880846,-1
5.211802,-18.046412,-1
0.73221827,31.430182,-1
56.521305,0.9989356,-1
48.532135,-25.684002,-1
75.45831,-27.029335,-1
86.58642,-22.696333,-1
22.181787,-8.616167,-1
58.164597,-5.9334726,-1
-6.983662,23.126732,-1
-29.381353,29.435038,-1
72.17309,-17.999798,-1
45.93663,-7.19827,-1
19.956165,-25.002441,-1
-0.74717134,-7.0854588,-1
-21.38937,-22.599968,-1
-51.806168,14.548019,-1
21.343727,29.556458,-1
-56.12683,33.193108,-1
57.955444,12.818368,-1
-59.529415,-21.245054,-1
42.596676,22.61347,-1
-54.062523,-0.6159199,-1
-62.026028,-21.943726,-1
-29.09676,37.264427,-1
78.96846,-31.088419,-1
-18.8607,34.348015,-1
-7.8232865,-12.255656,-1
76.28894,-12.5196495,-1
-27.93337,19.093817,-1
3.205494,3.0883152,-1
-16.623543,31.145338,-1
-2.01009,-1.0890756,-1
58.814667,10.073417,-1
61.679543,-23.423344,-1
-51.34397,-22.52037,-1
-58.280262,7.827957,-1
-51.25595,34.077156,-1
-3.9200017,28.830606,-1
0.80441743,-20.903889,-1
3.0267015,56.40638,-1
-26.999344,27.746616,-1
5.51391,22.603039,-1
-37.197662,41.679333,-1
-43.37799,-32.37476,-1
-72.71046,19.568996,-1
-48.726086,-29.985605,-1
-65.61458,-24.100677,-1
39.76912,-14.131312,-1
-55.393307,-9.485921,-1
-47.15721,-7.094925,-1
40.478424,20.35107,-1
69.58433,-14.093508,-1
-35.80114,18.697561,-1
40.09644,17.955307,-1
70.72151,-8.183759,-1
94.71671,-22.682331,-1
101.87033,-17.907194,-1
63.64,-28.07859,-1
-54.946865,-20.527628,-1
81.48402,-6.8288713,-1
-81.58767,-26.277935,-1
-45.610554,34.904057,-1
15.54412,23.449385,-1
-70.37111,11.16373,-1
-22.854876,-3.5234191,-1
-47.244984,-26.584091,-1
62.508873,-19.096241,-1
76.23152,7.1311307,-1
81.858315,-26.183245,-1
-109.730095,-20.024403,-1
-86.79896,-33.28708,-1
-101.437126,-18.810198,-1
-40.600105,21.981094,-1
5.116482,-4.9250627,-1
-63.660954,-27.576632,-1
-27.98961,5.833009,-1
-73.41598,-17.554552,-1
-23.474741,-27.78556,-1
-46.48031,-9.604366,-1
30.560728,-12.155252,-1
57.208153,21.210966,-1
97.13696,-8.556547,-1
64.09558,-10.005958,-1
92.87197,-19.108877,-1
7.722028,49.01081,-1
10.398469,12.135896,-1
-23.962027,18.141645,-1
-62.347904,-16.166868,-1
-110.51408,-24.48652,-1
-33.454994,2.2460167,-1
-10.693418,15.573149,-1
-5.0194874,40.786842,-1
-55.18028,-9.011946,-1
41.678696,23.040327,-1
-40.361042,1.3289598,-1
35.33709,18.00968,-1
