x1,x2,label
34.038975,0.41325834,1
-27.02274,-21.524048,1
-29.008167,-20.609598,1
-5.303362,47.408047,1
-5.3033347,47.408085,1
-4.2919817,46.403595,1
-4.632789,46.556503,1
14.905592,7.257306,1
13.904002,4.25671,1
26.60172,-47.650234,1
6.797928,-4.3958735,1
5.0441623,-3.8793235,1
-19.30924,-23.957535,1
8.509542,-9.203622,1
23.956142,-58.353886,1
-15.197421,11.153863,1
-27.021198,-30.582096,1
-19.989744,-25.574238,1
-23.28927,-26.55342,1
15.409908,56.623806,1
12.246497,55.672714,1
-18.929123,-25.327692,1
55.320564,-27.055696,1
46.241558,-31.449682,1
53.942806,-26.4016,1
1.8858899,-66.646355,1
2.6323183,-63.807022,1
14.30908,-45.808483,1
-8.146981,17.550638,1
39.508953,18.952969,1
39.254047,20.992373,1
-41.692524,-25.705425,1
-53.03613,-26.296892,1
48.40756,-34.214596,1
45.625103,-35.30238,1
45.395626,-35.25735,1
2.2982337,54.766953,1
-11.262721,0.4391479,1
-15.789977,-0.15817694,1
-18.261635,-28.077553,1
13.1116085,-38.966248,1
-25.680166,-13.901969,1
23.869629,74.48627,1
-16.815678,4.987361,1
-15.080059,1.5242394,1
-54.31804,13.5404625,1
-22.929567,51.328766,1
-32.329994,51.535664,1
-24.308264,-6.2946835,1
-12.843557,0.5117335,1
24.958818,-2.3602164,1
-37.816067,35.293198,1
50.149994,15.678521,1
49.19988,15.6935005,1
43.76053,17.46125,1
43.28603,19.034296,1
49.724392,-1.6341125,-1
32.65868,2.4341276,-1
47.333942,-1.2748661,-1
40.073906,-0.40988454,-1
49.689186,-3.7867982,-1
47.761227,-1.1368356,-1
38.793327,1.7646577,-1
48.25186,-2.856224,-1
50.56152,-2.1967106,-1
46.204666,0.5392958,-1
30.653078,1.2993586,-1
42.586937,0.16215323,-1
28.975895,1.0925595,-1
30.532698,0.5790404,-1
32.227528,1.4688253,-1
33.589508,0.06224613,-1
29.6012,1.0112001,-1
43.089794,0.29153648,-1
33.060955,-0.071085475,-1
52.514584,-3.5727823,-1
53.472385,-3.9913175,-1
53.530357,-4.714274,-1
37.111023,0.7499176,-1
40.56946,0.951046,-1
49.7142,-2.6682916,-1
46.60774,-2.8958356,-1
33.37466,0.29453638,-1
38.536514,0.5555172,-1
